,filename,emotion,Features
174,Crema/1009_DFA_ANG_XX.wav,ANG,"tensor([ 1.2207e-04,  6.1035e-05, -1.4343e-03,  ..., -1.5259e-04,
        -4.8828e-04, -2.1362e-04])"
175,Crema/1030_TIE_FEA_XX.wav,FEA,"tensor([-0.0090, -0.0088, -0.0085,  ...,  0.0000,  0.0000,  0.0000])"
176,Crema/1078_DFA_FEA_XX.wav,FEA,"tensor([-0.0034, -0.0037, -0.0047,  ...,  0.0000,  0.0000,  0.0000])"
177,Crema/1063_IEO_DIS_MD.wav,DIS,"tensor([-0.0017, -0.0011, -0.0017,  ...,  0.0000,  0.0000,  0.0000])"
178,Crema/1023_TIE_SAD_XX.wav,SAD,"tensor([-0.0006, -0.0016, -0.0007,  ...,  0.0000,  0.0000,  0.0000])"
179,Crema/1067_ITH_HAP_XX.wav,HAP,"tensor([ 0.0051,  0.0037,  0.0019,  ..., -0.0010, -0.0010, -0.0009])"
180,Crema/1083_MTI_FEA_XX.wav,FEA,"tensor([-0.0034, -0.0032, -0.0030,  ...,  0.0000, -0.0004,  0.0000])"
181,Crema/1034_IWW_HAP_XX.wav,HAP,"tensor([-0.0024, -0.0029, -0.0029,  ...,  0.0000,  0.0000,  0.0000])"
182,Crema/1081_IWW_FEA_XX.wav,FEA,"tensor([-0.0020, -0.0021, -0.0030,  ...,  0.0000,  0.0000,  0.0000])"
183,Crema/1054_WSI_DIS_XX.wav,DIS,"tensor([-0.0030, -0.0019, -0.0018,  ...,  0.0001,  0.0005, -0.0004])"
184,Crema/1044_WSI_FEA_XX.wav,FEA,"tensor([0.0097, 0.0096, 0.0092,  ..., 0.0000, 0.0000, 0.0000])"
185,Crema/1055_ITS_HAP_XX.wav,HAP,"tensor([-5.4932e-04, -1.5259e-04,  5.1880e-04,  ...,  3.0518e-05,
         3.0518e-05,  3.0518e-05])"
186,Crema/1049_IEO_ANG_HI.wav,ANG,"tensor([-0.0007, -0.0003,  0.0004,  ...,  0.0000,  0.0000,  0.0000])"
187,Crema/1004_IEO_ANG_MD.wav,ANG,"tensor([0.0013, 0.0015, 0.0019,  ..., 0.0000, 0.0000, 0.0000])"
188,Crema/1052_IWL_ANG_XX.wav,ANG,"tensor([-0.0021, -0.0012, -0.0016,  ...,  0.0000,  0.0000,  0.0000])"
189,Crema/1067_IEO_HAP_HI.wav,HAP,"tensor([ 0.0405,  0.0055, -0.0309,  ..., -0.0001, -0.0002, -0.0003])"
190,Crema/1024_ITH_FEA_XX.wav,FEA,"tensor([ 0.0005, -0.0007, -0.0007,  ...,  0.0000,  0.0000,  0.0000])"
191,Crema/1085_IWW_ANG_XX.wav,ANG,"tensor([-0.0013, -0.0004,  0.0002,  ...,  0.0000,  0.0000,  0.0000])"
192,Crema/1058_TSI_DIS_XX.wav,DIS,"tensor([-0.0010, -0.0007, -0.0016,  ...,  0.0000,  0.0000,  0.0000])"
193,Crema/1025_IEO_SAD_MD.wav,SAD,"tensor([0.0010, 0.0013, 0.0015,  ..., 0.0000, 0.0000, 0.0000])"
194,Crema/1068_ITS_HAP_XX.wav,HAP,"tensor([-8.0872e-03, -8.9111e-03, -7.8125e-03,  ...,  0.0000e+00,
        -3.0518e-05,  0.0000e+00])"
195,Crema/1055_TIE_SAD_XX.wav,SAD,"tensor([0.0020, 0.0020, 0.0013,  ..., 0.0002, 0.0002, 0.0002])"
196,Crema/1021_IEO_ANG_MD.wav,ANG,"tensor([-1.0986e-03, -1.2207e-04, -1.2207e-04,  ...,  0.0000e+00,
         6.1035e-05,  0.0000e+00])"
197,Crema/1049_ITH_SAD_XX.wav,SAD,"tensor([-0.0022, -0.0027, -0.0027,  ...,  0.0000,  0.0000,  0.0000])"
198,Crema/1057_TIE_NEU_XX.wav,NEU,"tensor([-1.8005e-03, -2.9297e-03, -2.9907e-03,  ...,  6.1035e-05,
         9.1553e-05,  9.1553e-05])"
199,Crema/1076_IEO_DIS_LO.wav,DIS,"tensor([-3.4790e-03, -3.2349e-03, -3.1738e-03,  ..., -6.1035e-05,
        -9.1553e-05, -1.2207e-04])"
200,Crema/1002_IEO_SAD_LO.wav,SAD,"tensor([0.0038, 0.0040, 0.0040,  ..., 0.0000, 0.0000, 0.0000])"
201,Crema/1015_ITS_SAD_XX.wav,SAD,"tensor([ 0.0063,  0.0061,  0.0060,  ..., -0.0002, -0.0002, -0.0002])"
202,Crema/1071_DFA_DIS_XX.wav,DIS,"tensor([-3.3264e-03, -2.9907e-03, -3.3875e-03,  ..., -6.1035e-05,
        -3.0518e-05, -3.0518e-05])"
203,Crema/1043_ITH_SAD_XX.wav,SAD,"tensor([0.0049, 0.0053, 0.0047,  ..., 0.0000, 0.0000, 0.0000])"
204,Crema/1081_IWW_SAD_XX.wav,SAD,"tensor([0.0024, 0.0013, 0.0011,  ..., 0.0005, 0.0005, 0.0005])"
205,Crema/1022_TAI_SAD_XX.wav,SAD,"tensor([0.0029, 0.0036, 0.0028,  ..., 0.0000, 0.0000, 0.0000])"
206,Crema/1013_TAI_DIS_XX.wav,DIS,"tensor([0.0048, 0.0048, 0.0048,  ..., 0.0000, 0.0000, 0.0000])"
207,Crema/1009_DFA_DIS_XX.wav,DIS,"tensor([-0.0028, -0.0023, -0.0028,  ...,  0.0005,  0.0005,  0.0002])"
208,Crema/1033_TAI_DIS_XX.wav,DIS,"tensor([ 0.0000,  0.0000,  0.0000,  ..., -0.0002, -0.0002, -0.0002])"
209,Crema/1027_TSI_DIS_XX.wav,DIS,"tensor([ 0.0001,  0.0005, -0.0005,  ...,  0.0000,  0.0000,  0.0000])"
210,Crema/1068_ITH_DIS_XX.wav,DIS,"tensor([ 0.0012,  0.0018,  0.0021,  ...,  0.0000,  0.0000, -0.0002])"
211,Crema/1031_MTI_DIS_XX.wav,DIS,"tensor([0.0031, 0.0020, 0.0024,  ..., 0.0000, 0.0000, 0.0000])"
212,Crema/1074_IWW_DIS_XX.wav,DIS,"tensor([0.0037, 0.0047, 0.0045,  ..., 0.0000, 0.0000, 0.0000])"
213,Crema/1044_WSI_HAP_XX.wav,HAP,"tensor([ 0.0002,  0.0017,  0.0028,  ..., -0.0005, -0.0004,  0.0000])"
214,Crema/1065_IWL_FEA_XX.wav,FEA,"tensor([ 0.0000,  0.0000,  0.0000,  ..., -0.0005, -0.0003, -0.0003])"
215,Crema/1081_DFA_HAP_XX.wav,HAP,"tensor([ 2.7161e-03,  1.6479e-03,  1.5564e-03,  ..., -6.1035e-05,
        -6.1035e-05, -6.1035e-05])"
216,Crema/1059_IEO_HAP_MD.wav,HAP,"tensor([ 1.3428e-03,  1.3428e-03,  1.6785e-03,  ...,  2.1362e-04,
         1.8311e-04, -9.1553e-05])"
217,Crema/1068_MTI_HAP_XX.wav,HAP,"tensor([-4.2725e-04,  9.1553e-05, -3.0518e-04,  ..., -1.8311e-04,
        -9.1553e-05, -3.0518e-05])"
218,Crema/1087_ITS_ANG_XX.wav,ANG,"tensor([-0.0061, -0.0063, -0.0060,  ...,  0.0000,  0.0000,  0.0000])"
219,Crema/1085_IWL_NEU_XX.wav,NEU,"tensor([0.0016, 0.0025, 0.0025,  ..., 0.0000, 0.0000, 0.0000])"
220,Crema/1054_TSI_DIS_XX.wav,DIS,"tensor([-0.0097, -0.0096, -0.0100,  ...,  0.0000,  0.0000,  0.0000])"
221,Crema/1058_IEO_SAD_MD.wav,SAD,"tensor([-1.0986e-03, -2.0447e-03, -2.0447e-03,  ...,  0.0000e+00,
         0.0000e+00, -3.0518e-05])"
222,Crema/1042_TIE_SAD_XX.wav,SAD,"tensor([-0.0019, -0.0030, -0.0020,  ...,  0.0000,  0.0000,  0.0000])"
223,Crema/1036_IWL_FEA_XX.wav,FEA,"tensor([-0.0006, -0.0014, -0.0013,  ...,  0.0000,  0.0000,  0.0000])"
224,Crema/1006_IOM_SAD_XX.wav,SAD,"tensor([0.0015, 0.0014, 0.0012,  ..., 0.0000, 0.0000, 0.0000])"
225,Crema/1089_TAI_FEA_XX.wav,FEA,"tensor([0.0055, 0.0058, 0.0061,  ..., 0.0000, 0.0000, 0.0000])"
226,Crema/1061_IOM_HAP_XX.wav,HAP,"tensor([-8.8501e-04, -4.8828e-04, -1.7090e-03,  ..., -3.0518e-05,
        -6.1035e-05, -3.0518e-05])"
227,Crema/1082_IEO_ANG_MD.wav,ANG,"tensor([1.7700e-03, 3.3569e-03, 3.2959e-03,  ..., 6.1035e-05, 3.0518e-05,
        0.0000e+00])"
228,Crema/1036_IWW_HAP_XX.wav,HAP,"tensor([ 5.7983e-04,  9.1553e-05,  6.1035e-05,  ..., -3.0518e-05,
        -3.0518e-05, -9.1553e-05])"
229,Crema/1059_WSI_FEA_XX.wav,FEA,"tensor([0.0049, 0.0040, 0.0046,  ..., 0.0000, 0.0000, 0.0000])"
230,Crema/1087_ITS_NEU_XX.wav,NEU,"tensor([-0.0034, -0.0037, -0.0038,  ...,  0.0000,  0.0000,  0.0000])"
231,Crema/1061_TAI_ANG_XX.wav,ANG,"tensor([-3.2959e-03, -3.6926e-03, -4.7913e-03,  ...,  3.0518e-05,
         3.0518e-05,  6.1035e-05])"
232,Crema/1058_TSI_HAP_XX.wav,HAP,"tensor([ 3.9062e-03,  2.6550e-03,  3.0518e-03,  ..., -3.0518e-05,
         3.0518e-05, -1.2207e-04])"
233,Crema/1045_ITS_FEA_XX.wav,FEA,"tensor([0.0089, 0.0084, 0.0098,  ..., 0.0000, 0.0000, 0.0000])"
234,Crema/1070_TIE_DIS_XX.wav,DIS,"tensor([ 7.1716e-03,  6.7444e-03,  6.8970e-03,  ..., -3.0518e-05,
         0.0000e+00,  0.0000e+00])"
235,Crema/1079_ITH_SAD_XX.wav,SAD,"tensor([-0.0018, -0.0023, -0.0024,  ...,  0.0000,  0.0000,  0.0000])"
236,Crema/1060_TIE_FEA_XX.wav,FEA,"tensor([-0.0049, -0.0028, -0.0029,  ..., -0.0001, -0.0002, -0.0002])"
237,Crema/1059_MTI_FEA_XX.wav,FEA,"tensor([-0.0044, -0.0058, -0.0068,  ...,  0.0000,  0.0000,  0.0000])"
238,Crema/1045_IEO_DIS_HI.wav,DIS,"tensor([-0.0139, -0.0138, -0.0136,  ...,  0.0000,  0.0000,  0.0000])"
239,Crema/1006_IWW_SAD_XX.wav,SAD,"tensor([-0.0061, -0.0063, -0.0064,  ...,  0.0000,  0.0000,  0.0000])"
240,Crema/1041_IOM_HAP_XX.wav,HAP,"tensor([0.0064, 0.0060, 0.0054,  ..., 0.0000, 0.0000, 0.0000])"
241,Crema/1048_ITS_SAD_XX.wav,SAD,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
242,Crema/1056_TIE_DIS_XX.wav,DIS,"tensor([ 2.1362e-04, -3.0518e-05,  2.1362e-04,  ...,  0.0000e+00,
         0.0000e+00,  0.0000e+00])"
243,Crema/1045_IEO_FEA_MD.wav,FEA,"tensor([ 9.7656e-04,  1.8921e-03,  2.2583e-03,  ...,  6.1035e-05,
        -9.1553e-05,  0.0000e+00])"
244,Crema/1078_MTI_FEA_XX.wav,FEA,"tensor([-4.9133e-03, -5.0354e-03, -4.1504e-03,  ...,  0.0000e+00,
         0.0000e+00, -3.0518e-05])"
245,Crema/1058_ITH_NEU_XX.wav,NEU,"tensor([-6.1035e-04, -1.0071e-03, -1.5869e-03,  ...,  6.1035e-05,
        -3.0518e-05,  6.1035e-05])"
246,Crema/1030_MTI_HAP_XX.wav,HAP,"tensor([-0.0038, -0.0030, -0.0025,  ...,  0.0000,  0.0000,  0.0000])"
247,Crema/1077_WSI_SAD_XX.wav,SAD,"tensor([-0.0110, -0.0108, -0.0114,  ...,  0.0000,  0.0000,  0.0000])"
248,Crema/1057_ITH_DIS_XX.wav,DIS,"tensor([-0.0049, -0.0053, -0.0058,  ...,  0.0000,  0.0000,  0.0000])"
249,Crema/1060_IEO_SAD_HI.wav,SAD,"tensor([1.0101e-02, 1.0010e-02, 9.6741e-03,  ..., 1.2207e-04, 9.1553e-05,
        9.1553e-05])"
250,Crema/1031_IEO_SAD_LO.wav,SAD,"tensor([-0.0011,  0.0006,  0.0010,  ...,  0.0000,  0.0000,  0.0000])"
251,Crema/1046_MTI_HAP_XX.wav,HAP,"tensor([ 2.5024e-03,  3.8147e-03,  4.7607e-03,  ...,  0.0000e+00,
        -3.0518e-05,  0.0000e+00])"
252,Crema/1035_IEO_SAD_HI.wav,SAD,"tensor([-4.5776e-03, -5.5237e-03, -4.7607e-03,  ...,  0.0000e+00,
         1.5259e-04,  6.1035e-05])"
253,Crema/1008_DFA_ANG_XX.wav,ANG,"tensor([-1.9226e-03, -1.4038e-03, -1.2207e-03,  ..., -3.0518e-05,
         1.5259e-04,  0.0000e+00])"
254,Crema/1049_TAI_ANG_XX.wav,ANG,"tensor([-5.0049e-03, -5.7678e-03, -5.0964e-03,  ...,  6.1035e-05,
         3.0518e-05,  3.0518e-05])"
255,Crema/1032_DFA_DIS_XX.wav,DIS,"tensor([-0.0004,  0.0006, -0.0008,  ...,  0.0000,  0.0000,  0.0000])"
256,Crema/1064_ITS_NEU_XX.wav,NEU,"tensor([0.0011, 0.0003, 0.0003,  ..., 0.0003, 0.0003, 0.0000])"
257,Crema/1044_DFA_ANG_XX.wav,ANG,"tensor([0.0016, 0.0026, 0.0023,  ..., 0.0000, 0.0000, 0.0000])"
258,Crema/1011_IEO_FEA_LO.wav,FEA,"tensor([ 0.0059,  0.0052,  0.0055,  ..., -0.0005, -0.0005, -0.0005])"
259,Crema/1080_ITH_NEU_XX.wav,NEU,"tensor([ 3.4485e-03,  3.4180e-03,  3.0518e-03,  ...,  0.0000e+00,
        -6.1035e-05, -6.1035e-05])"
260,Crema/1078_IEO_ANG_HI.wav,ANG,"tensor([2.1362e-03, 2.0447e-03, 1.7090e-03,  ..., 9.1553e-05, 6.1035e-05,
        6.1035e-05])"
261,Crema/1059_DFA_ANG_XX.wav,ANG,"tensor([-0.0100, -0.0103, -0.0106,  ...,  0.0000,  0.0000,  0.0000])"
262,Crema/1077_TSI_DIS_XX.wav,DIS,"tensor([-0.0012, -0.0017, -0.0032,  ...,  0.0000,  0.0000,  0.0000])"
263,Crema/1059_ITH_ANG_XX.wav,ANG,"tensor([-9.3079e-03, -8.9417e-03, -7.9041e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
264,Crema/1078_IEO_NEU_XX.wav,NEU,"tensor([-0.0013, -0.0010, -0.0014,  ...,  0.0000,  0.0000,  0.0000])"
265,Crema/1063_IEO_HAP_HI.wav,HAP,"tensor([ 2.9297e-03, -1.6296e-02, -4.5166e-03,  ..., -1.2207e-04,
         3.3569e-04,  3.0518e-05])"
266,Crema/1044_IEO_DIS_LO.wav,DIS,"tensor([0.0046, 0.0044, 0.0042,  ..., 0.0000, 0.0000, 0.0000])"
267,Crema/1044_IEO_NEU_XX.wav,NEU,"tensor([-0.0011, -0.0017, -0.0022,  ...,  0.0000,  0.0000,  0.0000])"
268,Crema/1088_IWW_ANG_XX.wav,ANG,"tensor([1.8616e-03, 1.6785e-03, 2.1057e-03,  ..., 1.2207e-04, 9.1553e-05,
        0.0000e+00])"
269,Crema/1047_ITH_NEU_XX.wav,NEU,"tensor([-0.0061, -0.0074, -0.0085,  ...,  0.0003,  0.0004,  0.0004])"
270,Crema/1038_IOM_SAD_XX.wav,SAD,"tensor([0.0011, 0.0009, 0.0019,  ..., 0.0000, 0.0000, 0.0000])"
271,Crema/1053_DFA_DIS_XX.wav,DIS,"tensor([0.0037, 0.0048, 0.0049,  ..., 0.0000, 0.0000, 0.0000])"
272,Crema/1013_DFA_ANG_XX.wav,ANG,"tensor([ 4.8828e-03,  4.9133e-03,  4.3030e-03,  ...,  0.0000e+00,
        -3.0518e-05, -3.0518e-05])"
273,Crema/1081_IEO_FEA_HI.wav,FEA,"tensor([-1.5259e-03, -1.5564e-03, -1.2207e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
274,Crema/1046_MTI_DIS_XX.wav,DIS,"tensor([-1.0345e-02, -8.8806e-03, -7.9346e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
275,Crema/1065_MTI_ANG_XX.wav,ANG,"tensor([-0.0064, -0.0066, -0.0072,  ...,  0.0002,  0.0003,  0.0003])"
276,Crema/1059_IWW_FEA_XX.wav,FEA,"tensor([-0.0058, -0.0063, -0.0080,  ...,  0.0000,  0.0000,  0.0000])"
277,Crema/1053_TAI_FEA_XX.wav,FEA,"tensor([0.0043, 0.0062, 0.0077,  ..., 0.0000, 0.0000, 0.0000])"
278,Crema/1032_TSI_HAP_XX.wav,HAP,"tensor([ 1.7090e-03,  1.8921e-03,  3.5095e-03,  ..., -3.0518e-05,
        -3.0518e-05,  9.1553e-05])"
279,Crema/1011_IOM_SAD_XX.wav,SAD,"tensor([0.0046, 0.0053, 0.0049,  ..., 0.0000, 0.0000, 0.0000])"
280,Crema/1007_ITH_HAP_XX.wav,HAP,"tensor([ 7.7515e-03,  8.2092e-03,  7.9041e-03,  ..., -3.0518e-05,
         3.0518e-05,  9.1553e-05])"
281,Crema/1024_MTI_FEA_XX.wav,FEA,"tensor([ 5.4932e-04,  2.1362e-04,  2.4414e-04,  ...,  0.0000e+00,
        -3.0518e-05, -3.0518e-05])"
282,Crema/1083_DFA_FEA_XX.wav,FEA,"tensor([-0.0050, -0.0047, -0.0047,  ...,  0.0000,  0.0000,  0.0000])"
283,Crema/1044_IOM_NEU_XX.wav,NEU,"tensor([ 0.0129,  0.0122,  0.0114,  ..., -0.0005, -0.0005, -0.0005])"
284,Crema/1078_ITS_FEA_XX.wav,FEA,"tensor([-2.9907e-03, -3.1128e-03, -3.5095e-03,  ..., -3.0518e-05,
         0.0000e+00,  0.0000e+00])"
285,Crema/1025_WSI_SAD_XX.wav,SAD,"tensor([9.1553e-03, 9.2773e-03, 8.9417e-03,  ..., 9.1553e-05, 2.7466e-04,
        1.8311e-04])"
286,Crema/1033_IEO_DIS_HI.wav,DIS,"tensor([-2.3499e-03, -3.9673e-04,  3.0518e-05,  ..., -9.1553e-05,
        -9.1553e-05, -6.1035e-05])"
287,Crema/1041_WSI_HAP_XX.wav,HAP,"tensor([0.0016, 0.0002, 0.0008,  ..., 0.0000, 0.0000, 0.0000])"
288,Crema/1086_IEO_DIS_HI.wav,DIS,"tensor([-7.2937e-03, -6.5918e-03, -6.0425e-03,  ...,  3.0518e-05,
         0.0000e+00,  3.0518e-05])"
289,Crema/1064_TAI_HAP_XX.wav,HAP,"tensor([-0.0038, -0.0038, -0.0038,  ...,  0.0000,  0.0000,  0.0000])"
290,Crema/1023_IEO_DIS_HI.wav,DIS,"tensor([7.0190e-03, 6.1646e-03, 6.4697e-03,  ..., 2.1362e-04, 2.4414e-04,
        6.1035e-05])"
291,Crema/1074_TSI_SAD_XX.wav,SAD,"tensor([-0.0016, -0.0018, -0.0027,  ...,  0.0000,  0.0000,  0.0000])"
292,Crema/1002_MTI_SAD_XX.wav,SAD,"tensor([-2.8076e-03, -2.9297e-03, -2.3499e-03,  ...,  1.5259e-04,
         1.2207e-04,  6.1035e-05])"
293,Crema/1029_IEO_DIS_MD.wav,DIS,"tensor([0.0043, 0.0056, 0.0049,  ..., 0.0000, 0.0000, 0.0000])"
294,Crema/1062_IEO_DIS_MD.wav,DIS,"tensor([-0.0056, -0.0063, -0.0059,  ..., -0.0013, -0.0012, -0.0010])"
295,Crema/1072_IWL_NEU_XX.wav,NEU,"tensor([ 5.9509e-03,  5.7983e-03,  6.0730e-03,  ...,  0.0000e+00,
        -9.1553e-05, -9.1553e-05])"
296,Crema/1016_TSI_NEU_XX.wav,NEU,"tensor([-0.0031, -0.0016, -0.0018,  ..., -0.0001, -0.0002, -0.0003])"
297,Crema/1013_ITS_ANG_XX.wav,ANG,"tensor([-0.0009, -0.0010,  0.0004,  ...,  0.0002,  0.0002,  0.0002])"
298,Crema/1014_ITS_ANG_XX.wav,ANG,"tensor([-0.0002, -0.0005, -0.0002,  ...,  0.0000,  0.0000,  0.0000])"
299,Crema/1026_WSI_ANG_XX.wav,ANG,"tensor([-0.0035, -0.0023, -0.0029,  ...,  0.0000,  0.0000,  0.0000])"
300,Crema/1062_WSI_HAP_XX.wav,HAP,"tensor([ 0.0000e+00, -1.5259e-04,  2.1362e-04,  ...,  3.0518e-05,
         3.0518e-05,  0.0000e+00])"
301,Crema/1013_ITS_DIS_XX.wav,DIS,"tensor([0.0016, 0.0020, 0.0014,  ..., 0.0000, 0.0000, 0.0000])"
302,Crema/1031_IWW_SAD_XX.wav,SAD,"tensor([0.0042, 0.0047, 0.0048,  ..., 0.0000, 0.0000, 0.0000])"
303,Crema/1075_TAI_SAD_XX.wav,SAD,"tensor([-0.0042, -0.0046, -0.0044,  ...,  0.0000,  0.0000,  0.0000])"
304,Crema/1083_TIE_FEA_XX.wav,FEA,"tensor([-0.0027, -0.0031, -0.0030,  ...,  0.0000,  0.0000,  0.0000])"
305,Crema/1063_DFA_NEU_XX.wav,NEU,"tensor([-0.0032, -0.0049, -0.0054,  ...,  0.0000,  0.0000,  0.0000])"
306,Crema/1002_MTI_HAP_XX.wav,HAP,"tensor([0.0020, 0.0028, 0.0028,  ..., 0.0000, 0.0000, 0.0000])"
307,Crema/1034_TIE_DIS_XX.wav,DIS,"tensor([-0.0010, -0.0013, -0.0013,  ...,  0.0000,  0.0000,  0.0000])"
308,Crema/1014_WSI_FEA_XX.wav,FEA,"tensor([-0.0029, -0.0023, -0.0019,  ...,  0.0000,  0.0000,  0.0000])"
309,Crema/1024_TSI_HAP_XX.wav,HAP,"tensor([0.0054, 0.0052, 0.0047,  ..., 0.0004, 0.0002, 0.0004])"
310,Crema/1017_TIE_NEU_XX.wav,NEU,"tensor([0.0026, 0.0046, 0.0042,  ..., 0.0000, 0.0000, 0.0000])"
311,Crema/1001_TSI_FEA_XX.wav,FEA,"tensor([0.0027, 0.0024, 0.0030,  ..., 0.0000, 0.0000, 0.0000])"
312,Crema/1085_MTI_DIS_XX.wav,DIS,"tensor([-2.7466e-04, -1.8311e-04,  4.8828e-04,  ...,  3.0518e-05,
         6.1035e-05,  3.0518e-05])"
313,Crema/1026_TIE_HAP_XX.wav,HAP,"tensor([ 2.0752e-03,  2.1362e-03,  2.0142e-03,  ...,  9.1553e-05,
         1.5259e-04, -9.1553e-05])"
314,Crema/1052_TAI_ANG_XX.wav,ANG,"tensor([0.0027, 0.0032, 0.0031,  ..., 0.0000, 0.0000, 0.0000])"
315,Crema/1086_MTI_HAP_XX.wav,HAP,"tensor([0.0059, 0.0059, 0.0061,  ..., 0.0000, 0.0000, 0.0000])"
316,Crema/1055_MTI_FEA_XX.wav,FEA,"tensor([3.1433e-03, 2.8076e-03, 1.6479e-03,  ..., 6.1035e-05, 9.1553e-05,
        9.1553e-05])"
317,Crema/1039_IOM_DIS_XX.wav,DIS,"tensor([0.0109, 0.0118, 0.0099,  ..., 0.0000, 0.0000, 0.0000])"
318,Crema/1061_IEO_HAP_HI.wav,HAP,"tensor([-0.0049, -0.0033, -0.0036,  ...,  0.0000,  0.0000,  0.0000])"
319,Crema/1076_TAI_NEU_XX.wav,NEU,"tensor([-0.0069, -0.0066, -0.0062,  ...,  0.0000,  0.0000,  0.0000])"
320,Crema/1032_TIE_SAD_XX.wav,SAD,"tensor([ 0.0025,  0.0004, -0.0004,  ...,  0.0002,  0.0002,  0.0002])"
321,Crema/1079_TAI_DIS_XX.wav,DIS,"tensor([-0.0061, -0.0058, -0.0059,  ...,  0.0000,  0.0000,  0.0000])"
322,Crema/1012_IEO_HAP_MD.wav,HAP,"tensor([0.0032, 0.0036, 0.0035,  ..., 0.0000, 0.0000, 0.0000])"
323,Crema/1008_IEO_FEA_LO.wav,FEA,"tensor([-5.6763e-03, -6.0425e-03, -6.7444e-03,  ...,  3.0518e-05,
        -3.0518e-05,  3.0518e-05])"
324,Crema/1071_WSI_FEA_XX.wav,FEA,"tensor([0.0068, 0.0067, 0.0070,  ..., 0.0000, 0.0000, 0.0000])"
325,Crema/1005_IEO_SAD_MD.wav,SAD,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
326,Crema/1078_IOM_ANG_XX.wav,ANG,"tensor([-0.0023, -0.0029, -0.0026,  ...,  0.0000,  0.0000,  0.0000])"
327,Crema/1018_IOM_SAD_XX.wav,SAD,"tensor([-6.7139e-03, -7.9041e-03, -7.9651e-03,  ..., -6.1035e-05,
        -9.1553e-05, -1.2207e-04])"
328,Crema/1053_IEO_HAP_MD.wav,HAP,"tensor([ 0.0010,  0.0005,  0.0021,  ..., -0.0001, -0.0002, -0.0002])"
329,Crema/1032_DFA_FEA_XX.wav,FEA,"tensor([-0.0036, -0.0032, -0.0034,  ...,  0.0000,  0.0000,  0.0000])"
330,Crema/1004_IEO_FEA_HI.wav,FEA,"tensor([-0.0116, -0.0108, -0.0108,  ...,  0.0000,  0.0000,  0.0000])"
331,Crema/1044_TIE_DIS_XX.wav,DIS,"tensor([-0.0033, -0.0031, -0.0036,  ...,  0.0000,  0.0000,  0.0000])"
332,Crema/1048_DFA_FEA_XX.wav,FEA,"tensor([0.0033, 0.0022, 0.0030,  ..., 0.0000, 0.0000, 0.0000])"
333,Crema/1056_IWL_SAD_XX.wav,SAD,"tensor([0.0011, 0.0022, 0.0015,  ..., 0.0002, 0.0002, 0.0000])"
334,Crema/1072_IEO_NEU_XX.wav,NEU,"tensor([-0.0025, -0.0018, -0.0013,  ...,  0.0000,  0.0000,  0.0000])"
335,Crema/1031_ITH_DIS_XX.wav,DIS,"tensor([-0.0068, -0.0063, -0.0074,  ...,  0.0000,  0.0000,  0.0000])"
336,Crema/1004_TSI_SAD_XX.wav,SAD,"tensor([-0.0007, -0.0009, -0.0002,  ...,  0.0000,  0.0000,  0.0000])"
337,Crema/1050_WSI_FEA_XX.wav,FEA,"tensor([-0.0026, -0.0023, -0.0020,  ...,  0.0000,  0.0000,  0.0000])"
338,Crema/1082_IWW_ANG_XX.wav,ANG,"tensor([-0.0020, -0.0020, -0.0021,  ...,  0.0000,  0.0000,  0.0000])"
339,Crema/1031_IOM_FEA_XX.wav,FEA,"tensor([0.0035, 0.0043, 0.0052,  ..., 0.0000, 0.0000, 0.0000])"
340,Crema/1066_IEO_HAP_LO.wav,HAP,"tensor([-1.3306e-02, -1.3275e-02, -1.3184e-02,  ..., -3.0518e-05,
        -6.1035e-05, -6.1035e-05])"
341,Crema/1025_MTI_NEU_XX.wav,NEU,"tensor([-2.7466e-03, -1.4648e-03, -1.9226e-03,  ...,  3.0518e-05,
         0.0000e+00, -3.0518e-05])"
342,Crema/1087_ITS_DIS_XX.wav,DIS,"tensor([0.0067, 0.0061, 0.0050,  ..., 0.0000, 0.0000, 0.0000])"
343,Crema/1002_TIE_SAD_XX.wav,SAD,"tensor([-0.0020, -0.0003, -0.0002,  ...,  0.0000,  0.0000,  0.0000])"
344,Crema/1032_IOM_FEA_XX.wav,FEA,"tensor([-0.0043, -0.0040, -0.0030,  ...,  0.0000,  0.0000,  0.0000])"
345,Crema/1027_WSI_FEA_XX.wav,FEA,"tensor([-0.0050, -0.0050, -0.0052,  ...,  0.0000,  0.0000,  0.0000])"
346,Crema/1021_WSI_NEU_XX.wav,NEU,"tensor([-3.0212e-03, -3.0518e-03, -2.8687e-03,  ...,  3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
347,Crema/1079_IWW_HAP_XX.wav,HAP,"tensor([0.0039, 0.0040, 0.0031,  ..., 0.0000, 0.0000, 0.0000])"
348,Crema/1016_DFA_ANG_XX.wav,ANG,"tensor([-0.0040, -0.0031, -0.0038,  ...,  0.0000,  0.0000,  0.0000])"
